datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,con_feature,cheat_feature_simple,cheat_feature_robust
1/15/2011 6:00,1,0,0,1,5.74,8.335,63,7.0015,,2,3,1,3,3
1/15/2011 7:00,1,0,0,1,5.74,10.605,,,,9,10,1,10,10
1/15/2011 8:00,1,0,0,1,5.74,7.575,63,8.9981,,22,23,1,,
1/15/2011 9:00,1,0,0,1,6.56,9.09,64,8.9981,,31,33,1,,31
1/15/2011 10:00,1,0,0,1,7.38,9.85,59,11.0014,,57,59,1,,
1/15/2011 11:00,1,0,0,1,8.2,9.85,55,15.0013,,54,72,1,,
1/15/2011 12:00,1,0,0,1,9.84,11.365,48,15.0013,,74,89,1,,
1/15/2011 13:00,1,0,0,1,11.48,12.88,38,19.9995,,80,101,1,,
1/15/2011 14:00,1,0,0,1,12.3,14.395,39,19.0012,,92,118,1,,
1/15/2011 15:00,1,0,0,2,13.12,15.91,36,12.998,,108,129,1,,
1/15/2011 16:00,1,0,0,2,13.94,16.665,34,12.998,,95,128,1,,
1/15/2011 17:00,1,0,0,2,13.12,15.15,36,19.0012,,54,83,1,,
1/15/2011 18:00,1,0,0,2,12.3,14.395,45,16.9979,,69,84,1,,
1/15/2011 19:00,1,0,0,2,13.12,15.15,39,16.9979,,60,74,1,,
1/15/2011 20:00,1,0,0,2,13.12,15.15,39,16.9979,,35,41,1,,
1/15/2011 21:00,1,0,0,2,13.12,15.15,39,15.0013,,51,57,1,,
1/15/2011 22:00,1,0,0,2,,15.91,42,7.0015,,26,26,1,,26
1/15/2011 23:00,1,0,0,1,12.3,14.395,45,19.0012,,39,44,1,,
1/16/2011 0:00,1,0,0,1,10.66,15.15,56,,,33,39,1,,
1/16/2011 1:00,1,0,0,1,10.66,13.635,56,8.9981,,19,23,1,,
1/16/2011 2:00,1,0,0,1,10.66,14.395,56,6.0032,,13,16,1,,
1/16/2011 3:00,1,0,0,1,9.02,13.635,69,,,6,15,1,,6
1/16/2011 4:00,1,0,0,1,,12.88,,11.0014,,1,1,1,1,1
1/16/2011 5:00,1,0,0,2,10.66,12.88,,11.0014,,1,2,1,2,2
1/16/2011 6:00,1,0,0,2,,12.88,,11.0014,,1,1,1,1,1
1/16/2011 7:00,1,0,0,2,,10.605,56,19.9995,,3,3,1,3,3
1/16/2011 8:00,1,0,0,1,,10.605,55,19.0012,,18,18,1,,
1/16/2011 9:00,1,0,0,1,9.02,10.605,51,16.9979,,29,32,1,,
1/16/2011 10:00,1,0,0,1,9.02,10.605,51,19.0012,,71,79,1,,
1/16/2011 11:00,1,0,0,1,9.84,11.365,44,16.9979,,70,93,1,,
1/16/2011 12:00,1,0,0,1,9.84,10.605,41,19.0012,,75,104,1,,
1/16/2011 13:00,1,0,0,1,10.66,11.365,35,19.9995,,95,118,1,,
1/16/2011 14:00,1,0,0,1,11.48,13.635,36,16.9979,,69,91,1,,
1/16/2011 15:00,1,0,0,1,10.66,12.12,38,16.9979,,78,113,1,,
1/16/2011 16:00,1,0,0,1,9.84,11.365,38,15.0013,,77,99,1,,
1/16/2011 17:00,1,0,0,1,9.02,10.605,37,16.9979,,82,105,1,,
1/16/2011 18:00,1,0,0,1,8.2,10.605,40,11.0014,,56,67,1,,
1/16/2011 19:00,1,0,0,1,7.38,9.85,47,8.9981,,47,61,1,,
1/16/2011 20:00,1,0,0,1,7.38,9.85,47,11.0014,,50,57,1,,
1/16/2011 21:00,1,0,0,1,7.38,9.85,51,11.0014,,22,28,1,,
1/16/2011 22:00,1,0,0,2,8.2,10.605,49,8.9981,,19,21,1,,
1/16/2011 23:00,1,0,0,2,,11.365,40,7.0015,,18,18,1,,
1/17/2011 0:00,1,1,0,2,8.2,9.85,47,15.0013,,16,17,1,,
1/17/2011 1:00,1,1,0,2,8.2,9.85,44,12.998,,15,16,1,,
1/17/2011 2:00,1,1,0,2,,8.335,43,16.9979,,8,8,1,8,8
1/17/2011 3:00,1,1,0,2,,9.09,43,12.998,,2,2,1,2,2
1/17/2011 4:00,1,1,0,2,7.38,9.85,43,8.9981,,2,3,1,3,3
1/17/2011 5:00,1,1,0,2,,9.85,,11.0014,,1,1,1,1,1
1/17/2011 6:00,1,1,0,2,,9.09,43,12.998,,5,5,1,5,5
1/17/2011 7:00,1,1,0,2,6.56,9.09,50,8.9981,,9,13,1,,
1/17/2011 8:00,1,1,0,2,6.56,7.575,47,15.0013,,30,33,1,,30
1/17/2011 9:00,1,1,0,2,6.56,7.575,47,15.0013,,39,47,1,,
1/17/2011 10:00,1,1,0,2,6.56,7.575,50,16.9979,,50,57,1,,
1/17/2011 11:00,1,1,0,2,6.56,7.575,55,12.998,,55,64,1,,
1/17/2011 12:00,1,1,0,2,7.38,9.85,47,8.9981,,70,80,1,,
1/17/2011 13:00,1,1,0,2,7.38,9.85,47,8.9981,,80,93,1,,
1/17/2011 14:00,1,1,0,2,7.38,10.605,43,7.0015,,74,86,1,,
1/17/2011 15:00,1,1,0,2,8.2,10.605,47,11.0014,,72,93,1,,
1/17/2011 16:00,1,1,0,2,8.2,10.605,47,11.0014,,76,82,1,,
1/17/2011 17:00,1,1,0,1,8.2,9.85,51,12.998,,67,71,1,,
1/17/2011 18:00,1,1,0,2,7.38,8.335,55,16.9979,,85,92,1,,
1/17/2011 19:00,1,1,0,3,7.38,9.09,59,12.998,,58,60,1,,
1/17/2011 20:00,1,1,0,3,6.56,7.575,80,12.998,,29,33,1,,29
1/17/2011 21:00,1,1,0,3,6.56,7.575,80,12.998,,24,27,1,,24
1/17/2011 22:00,1,1,0,3,,6.06,93,16.9979,,13,13,1,,
1/17/2011 23:00,1,1,0,3,6.56,6.82,86,19.0012,,3,4,1,4,4
1/18/2011 12:00,1,0,1,2,,9.09,86,22.0028,,3,3,1,3,3
1/18/2011 13:00,1,0,1,2,,9.85,86,15.0013,,22,22,1,,
1/18/2011 14:00,1,0,1,2,9.02,11.365,80,11.0014,,26,28,1,,
1/18/2011 15:00,1,0,1,2,9.02,11.365,87,11.0014,,32,35,1,,
1/18/2011 16:00,1,0,1,2,,11.365,87,12.998,,61,61,1,,
1/18/2011 17:00,1,0,1,2,9.02,11.365,82,12.998,,124,125,1,,
1/18/2011 18:00,1,0,1,2,9.02,11.365,80,11.0014,,132,133,1,,132
1/18/2011 19:00,1,0,1,2,9.02,11.365,80,8.9981,,98,99,1,,
1/18/2011 20:00,1,0,1,2,,13.635,87,,,83,83,1,,
1/18/2011 21:00,1,0,1,2,,12.12,93,7.0015,,41,41,1,,
1/18/2011 22:00,1,0,1,2,,12.88,93,6.0032,,33,33,1,,33
1/18/2011 23:00,1,0,1,2,9.02,13.635,93,,,19,20,1,,
1/19/2011 0:00,1,0,1,2,,13.635,93,,,3,3,1,3,3
1/19/2011 1:00,1,0,1,3,9.02,11.365,93,8.9981,,6,7,1,7,7
1/19/2011 2:00,1,0,1,3,,11.365,93,8.9981,,3,3,1,3,3
1/19/2011 4:00,1,0,1,3,9.02,11.365,,8.9981,,1,2,1,2,2
1/19/2011 5:00,1,0,1,2,,12.88,93,6.0032,,7,7,1,7,7
1/19/2011 6:00,1,0,1,2,,12.88,93,6.0032,,32,32,1,,
1/19/2011 7:00,1,0,1,2,9.84,12.88,92,7.0015,,89,90,1,,
1/19/2011 8:00,1,0,1,2,9.84,12.88,93,7.0015,,196,197,1,,
1/19/2011 9:00,1,0,1,2,9.84,12.88,93,7.0015,,107,109,1,,
1/19/2011 10:00,1,0,1,2,10.66,13.635,93,8.9981,,46,47,1,,
1/19/2011 11:00,1,0,1,2,11.48,15.15,87,6.0032,,47,52,1,,
1/19/2011 12:00,1,0,1,2,12.3,15.91,81,6.0032,,65,70,1,,
1/19/2011 13:00,1,0,1,1,16.4,20.455,62,19.0012,,67,78,1,,
1/19/2011 14:00,1,0,1,1,16.4,20.455,58,16.9979,,68,75,1,,
1/19/2011 15:00,1,0,1,1,16.4,20.455,54,19.0012,,78,82,1,,
1/19/2011 16:00,1,0,1,1,15.58,19.695,58,26.0027,,94,104,1,,
1/19/2011 17:00,1,0,1,1,14.76,16.665,57,22.0028,,190,197,1,,
1/19/2011 18:00,1,0,1,1,13.94,15.91,61,19.0012,,156,161,1,,
1/19/2011 19:00,1,0,1,1,13.12,14.395,57,27.9993,,108,112,1,,
1/19/2011 20:00,1,0,1,1,13.12,15.15,49,19.9995,,74,76,1,,
1/19/2011 21:00,1,0,1,1,13.12,14.395,49,27.9993,,55,59,1,,
1/19/2011 22:00,1,0,1,1,12.3,15.15,52,11.0014,,53,59,1,,
1/19/2011 23:00,1,0,1,1,12.3,13.635,52,31.0009,,27,28,1,,
2/1/2011 0:00,1,0,1,2,6.56,9.09,64,7.0015,,6,8,1,8,8
2/1/2011 1:00,1,0,1,2,,9.09,69,7.0015,,3,3,1,3,3
2/1/2011 2:00,1,0,1,2,,11.365,69,,,2,2,1,2,2
2/1/2011 3:00,1,0,1,2,,11.365,69,,,2,2,1,2,2
2/1/2011 5:00,1,0,1,3,,10.605,93,,,3,3,1,3,3
2/1/2011 6:00,1,0,1,3,,10.605,93,,,22,22,1,,
2/1/2011 7:00,1,0,1,3,,11.365,93,,,52,52,1,,
2/1/2011 8:00,1,0,1,3,6.56,11.365,93,,,132,135,1,,132
2/1/2011 9:00,1,0,1,2,6.56,11.365,93,,,114,116,1,,
2/1/2011 10:00,1,0,1,2,,11.365,93,,,47,47,1,,
2/1/2011 11:00,1,0,1,2,7.38,12.12,86,,,49,51,1,,
2/1/2011 12:00,1,0,1,2,8.2,12.88,86,,,53,55,1,,
2/1/2011 13:00,1,0,1,2,8.2,12.88,86,,,49,52,1,,
2/1/2011 14:00,1,0,1,2,9.02,12.88,80,6.0032,,49,54,1,,
2/1/2011 15:00,1,0,1,2,9.84,14.395,75,,,45,52,1,,
2/1/2011 16:00,1,0,1,2,9.84,12.12,75,8.9981,,61,64,1,,
2/1/2011 17:00,1,0,1,2,9.84,14.395,75,,,172,176,1,,
2/1/2011 18:00,1,0,1,2,9.84,12.88,81,7.0015,,165,168,1,,
2/1/2011 19:00,1,0,1,2,9.84,12.12,81,8.9981,,105,108,1,,
2/1/2011 20:00,1,0,1,2,9.02,11.365,87,8.9981,,69,74,1,,
2/1/2011 21:00,1,0,1,2,,11.365,87,8.9981,,64,64,1,,
2/1/2011 22:00,1,0,1,2,9.02,12.88,87,6.0032,,34,36,1,,34
2/1/2011 23:00,1,0,1,3,8.2,9.85,93,12.998,,15,16,1,,
2/2/2011 0:00,1,0,1,3,,12.12,93,7.0015,,2,2,1,2,2
2/2/2011 1:00,1,0,1,3,,11.365,93,12.998,,3,3,1,3,3
2/2/2011 2:00,1,0,1,3,9.02,11.365,93,8.9981,,0,4,1,4,4
2/2/2011 3:00,1,0,1,3,,11.365,,8.9981,,1,1,1,1,1
2/2/2011 4:00,1,0,1,3,,10.605,,19.0012,,1,1,1,1,1
2/2/2011 5:00,1,0,1,3,,12.12,93,7.0015,,3,3,1,3,3
2/2/2011 6:00,1,0,1,3,9.02,12.12,93,7.0015,,17,18,1,,
2/2/2011 7:00,1,0,1,3,9.02,10.605,93,15.0013,,48,49,1,,
2/2/2011 8:00,1,0,1,3,9.02,10.605,93,15.0013,,154,155,1,,
2/2/2011 9:00,1,0,1,2,9.84,12.88,93,6.0032,,119,123,1,,
2/2/2011 10:00,1,0,1,2,9.02,13.635,100,,,59,61,1,,
2/2/2011 11:00,1,0,1,2,9.84,11.365,93,12.998,,47,52,1,,
2/2/2011 12:00,1,0,1,2,9.84,11.365,93,15.0013,,61,64,1,,
2/2/2011 13:00,1,0,1,1,13.94,16.665,93,11.0014,,74,75,1,,
2/2/2011 14:00,1,0,1,1,15.58,19.695,82,26.0027,,61,63,1,,
2/2/2011 15:00,1,0,1,1,15.58,19.695,76,22.0028,,66,76,1,,
2/2/2011 16:00,1,0,1,1,14.76,16.665,71,19.9995,,95,103,1,,
2/2/2011 17:00,1,0,1,1,14.76,15.91,53,35.0008,,183,190,1,,
2/2/2011 18:00,1,0,1,1,13.94,14.395,42,36.9974,,175,182,1,,
2/2/2011 19:00,1,0,1,1,11.48,12.12,45,32.9975,,88,91,1,,
2/2/2011 20:00,1,0,1,1,9.84,9.85,48,36.9974,,71,75,1,,
2/2/2011 21:00,1,0,1,1,9.02,9.85,47,22.0028,,62,63,1,,
2/2/2011 22:00,1,0,1,1,9.02,10.605,44,16.9979,,35,40,1,,
2/2/2011 23:00,1,0,1,1,8.2,8.335,44,30.0026,,29,32,1,,
2/3/2011 0:00,1,0,1,1,8.2,8.335,40,30.0026,,11,12,1,,11
2/3/2011 1:00,1,0,1,1,,7.575,44,35.0008,,5,5,1,5,5
2/3/2011 2:00,1,0,1,1,,8.335,43,16.9979,,2,2,1,2,2
2/3/2011 3:00,1,0,1,1,,8.335,,16.9979,,1,1,1,1,1
2/3/2011 5:00,1,0,1,1,,6.82,50,19.9995,,2,2,1,2,2
2/3/2011 6:00,1,0,1,1,,6.82,43,23.9994,,39,39,1,,
2/3/2011 7:00,1,0,1,1,5.74,6.06,50,22.0028,,86,87,1,,
2/3/2011 8:00,1,0,1,1,5.74,6.06,50,23.9994,,184,188,1,,
2/3/2011 9:00,1,0,1,1,6.56,6.82,47,19.9995,,127,133,1,,127
2/3/2011 10:00,1,0,1,1,7.38,7.575,43,22.0028,,50,52,1,,
2/3/2011 11:00,1,0,1,1,7.38,6.82,43,30.0026,,55,64,1,,
2/3/2011 12:00,1,0,1,1,8.2,9.09,40,23.9994,,67,69,1,,
2/3/2011 13:00,1,0,1,1,8.2,8.335,40,27.9993,,47,51,1,,
2/3/2011 14:00,1,0,1,1,9.02,9.85,37,26.0027,,43,47,1,,
2/3/2011 15:00,1,0,1,1,9.02,9.85,37,22.0028,,56,60,1,,
2/3/2011 16:00,1,0,1,1,9.02,10.605,37,16.9979,,73,78,1,,
2/3/2011 17:00,1,0,1,1,8.2,9.85,40,12.998,,170,175,1,,
2/3/2011 18:00,1,0,1,1,8.2,10.605,40,11.0014,,145,147,1,,
2/3/2011 19:00,1,0,1,1,8.2,12.88,40,,,92,96,1,,
2/3/2011 20:00,1,0,1,1,8.2,11.365,47,6.0032,,108,109,1,,
2/3/2011 21:00,1,0,1,1,7.38,10.605,55,7.0015,,53,54,1,,
2/3/2011 22:00,1,0,1,1,7.38,10.605,51,6.0032,,39,41,1,,
2/3/2011 23:00,1,0,1,1,8.2,11.365,47,7.0015,,34,38,1,,
2/4/2011 0:00,1,0,1,2,8.2,12.88,44,,,10,13,1,,
2/4/2011 1:00,1,0,1,2,,11.365,59,,,7,7,1,7,7
2/4/2011 2:00,1,0,1,2,,8.335,,7.0015,,1,1,1,1,1
2/4/2011 3:00,1,0,1,2,,8.335,,7.0015,,1,1,1,1,1
2/4/2011 5:00,1,0,1,2,,7.575,63,8.9981,,7,7,1,7,7
2/4/2011 6:00,1,0,1,2,6.56,11.365,55,,,26,28,1,,
2/4/2011 7:00,1,0,1,1,,10.605,59,,,87,87,1,,
2/4/2011 8:00,1,0,1,1,5.74,7.575,74,8.9981,,217,220,1,220,
2/4/2011 9:00,1,0,1,2,6.56,9.09,80,8.9981,,124,127,1,,
2/4/2011 10:00,1,0,1,2,8.2,10.605,51,8.9981,,46,51,1,,
2/4/2011 11:00,1,0,1,1,9.02,11.365,51,11.0014,,61,64,1,,
2/4/2011 12:00,1,0,1,2,9.84,12.12,48,11.0014,,78,86,1,,
2/4/2011 13:00,1,0,1,2,10.66,12.88,50,15.0013,,73,82,1,,
2/4/2011 14:00,1,0,1,2,11.48,13.635,45,11.0014,,76,91,1,,
2/4/2011 15:00,1,0,1,2,11.48,13.635,48,16.9979,,81,90,1,,
2/4/2011 16:00,1,0,1,2,12.3,14.395,42,15.0013,,91,99,1,,
2/4/2011 17:00,1,0,1,2,10.66,13.635,56,8.9981,,195,205,1,205,
2/4/2011 18:00,1,0,1,2,9.84,12.88,60,7.0015,,152,155,1,,
2/4/2011 19:00,1,0,1,2,9.84,12.12,65,8.9981,,102,103,1,,
2/4/2011 20:00,1,0,1,2,9.84,12.12,65,11.0014,,69,71,1,,
2/4/2011 21:00,1,0,1,2,9.84,12.12,70,11.0014,,41,43,1,,
2/4/2011 22:00,1,0,1,2,9.84,12.12,65,11.0014,,45,46,1,,
2/4/2011 23:00,1,0,1,2,9.84,12.12,70,8.9981,,30,31,1,,30
2/5/2011 0:00,1,0,0,2,9.84,12.12,70,11.0014,,36,39,1,,
2/5/2011 1:00,1,0,0,2,9.84,12.12,65,11.0014,,17,18,1,,
2/5/2011 2:00,1,0,0,2,9.84,12.12,75,11.0014,,12,17,1,,
2/5/2011 3:00,1,0,0,2,9.84,12.12,75,11.0014,,10,11,1,,10
2/5/2011 4:00,1,0,0,3,,11.365,93,8.9981,,8,8,1,8,8
2/5/2011 5:00,1,0,0,3,,11.365,100,6.0032,,9,9,1,,9
2/5/2011 6:00,1,0,0,3,,12.88,100,,,4,4,1,4,4
2/5/2011 7:00,1,0,0,3,,12.88,93,6.0032,,4,4,1,4,4
2/5/2011 8:00,1,0,0,3,,11.365,,6.0032,,10,10,1,10,10
2/5/2011 9:00,1,0,0,3,8.2,11.365,100,6.0032,,17,20,1,,
2/5/2011 10:00,1,0,0,3,8.2,10.605,100,8.9981,,31,34,1,,31
2/5/2011 11:00,1,0,0,3,9.02,11.365,100,8.9981,,46,47,1,,
2/5/2011 12:00,1,0,0,3,9.02,11.365,100,11.0014,,42,52,1,,
2/5/2011 13:00,1,0,0,3,9.02,11.365,100,11.0014,,62,72,1,,
2/5/2011 14:00,1,0,0,3,9.02,13.635,100,,,50,55,1,,
2/5/2011 15:00,1,0,0,3,9.02,13.635,100,,,49,60,1,,
2/5/2011 16:00,1,0,0,3,9.02,11.365,100,8.9981,,63,71,1,,
2/5/2011 17:00,1,0,0,2,9.84,10.605,100,19.0012,,64,78,1,,
2/5/2011 18:00,1,0,0,2,11.48,12.12,93,30.0026,,81,83,1,,
2/5/2011 19:00,1,0,0,2,11.48,12.12,93,30.0026,,78,84,1,,
2/5/2011 20:00,1,0,0,1,12.3,14.395,87,16.9979,,64,69,1,,
2/5/2011 21:00,1,0,0,1,10.66,12.88,100,12.998,,53,56,1,,
2/5/2011 22:00,1,0,0,1,10.66,13.635,93,8.9981,,43,45,1,,
2/5/2011 23:00,1,0,0,1,10.66,12.88,93,15.0013,,52,59,1,,
2/6/2011 0:00,1,0,0,1,10.66,12.88,70,12.998,,37,39,1,,
2/6/2011 1:00,1,0,0,1,10.66,11.365,65,27.9993,,40,44,1,,
2/6/2011 2:00,1,0,0,1,,11.365,60,22.0028,,20,20,1,,
2/6/2011 3:00,1,0,0,1,10.66,14.395,60,6.0032,,10,13,1,,
2/6/2011 4:00,1,0,0,1,,11.365,60,23.9994,,2,2,1,2,2
2/6/2011 5:00,1,0,0,1,,12.88,,15.0013,,1,1,1,1,1
2/6/2011 6:00,1,0,0,1,,12.88,,15.0013,,1,1,1,1,1
2/6/2011 7:00,1,0,0,1,,12.12,65,11.0014,,8,8,1,8,8
2/6/2011 8:00,1,0,0,1,9.84,12.88,65,7.0015,,21,23,1,,
2/6/2011 9:00,1,0,0,1,11.48,14.395,56,7.0015,,38,45,1,,
2/6/2011 10:00,1,0,0,1,12.3,14.395,52,16.9979,,74,89,1,,
2/6/2011 11:00,1,0,0,1,13.12,15.15,49,16.9979,,89,117,1,,
2/6/2011 12:00,1,0,0,1,13.94,16.665,46,,,126,174,1,,
2/6/2011 13:00,1,0,0,1,13.94,18.18,46,,,135,182,1,,
2/6/2011 14:00,1,0,0,1,13.94,17.425,46,6.0032,,114,161,1,,
2/6/2011 15:00,1,0,0,1,13.94,17.425,46,6.0032,,130,182,1,,
2/6/2011 16:00,1,0,0,1,13.94,17.425,49,7.0015,,115,157,1,,
2/6/2011 17:00,1,0,0,1,13.94,18.18,46,,,97,121,1,,
2/6/2011 18:00,1,0,0,1,12.3,15.15,56,11.0014,,65,78,1,,
2/6/2011 19:00,1,0,0,1,11.48,14.395,61,8.9981,,20,21,1,,
2/6/2011 20:00,1,0,0,1,11.48,14.395,61,7.0015,,21,26,1,,21
2/6/2011 21:00,1,0,0,1,10.66,15.15,60,,,22,27,1,,22
2/6/2011 22:00,1,0,0,1,10.66,15.15,60,,,57,62,1,,
2/6/2011 23:00,1,0,0,1,9.84,14.395,65,,,26,30,1,,
2/7/2011 0:00,1,0,1,1,9.84,14.395,65,,,14,15,1,,14
2/7/2011 1:00,1,0,1,1,9.02,13.635,75,,,4,5,1,5,5
2/7/2011 2:00,1,0,1,1,,12.88,80,,,3,3,1,3,3
2/7/2011 3:00,1,0,1,1,,12.88,,,,1,1,1,1,1
2/7/2011 4:00,1,0,1,1,8.2,12.88,,,,1,2,1,2,2
2/7/2011 5:00,1,0,1,1,8.2,12.88,,,,9,10,1,10,10
2/7/2011 6:00,1,0,1,1,7.38,12.12,93,,,29,30,1,,
2/7/2011 7:00,1,0,1,1,7.38,12.12,86,,,89,95,1,,
2/7/2011 8:00,1,0,1,2,6.56,11.365,100,,,223,230,1,230,
2/7/2011 9:00,1,0,1,1,9.02,13.635,80,,,115,118,1,,
2/7/2011 10:00,1,0,1,1,9.84,12.88,75,7.0015,,49,55,1,,
2/7/2011 11:00,1,0,1,1,12.3,15.91,65,6.0032,,36,47,1,,
2/7/2011 12:00,1,0,1,2,13.12,17.425,62,,,59,66,1,,
2/7/2011 13:00,1,0,1,2,14.76,18.18,57,6.0032,,54,64,1,,
2/7/2011 14:00,1,0,1,2,14.76,18.18,57,6.0032,,52,60,1,,
2/7/2011 15:00,1,0,1,2,15.58,19.695,54,6.0032,,46,50,1,,
2/7/2011 16:00,1,0,1,2,14.76,17.425,57,8.9981,,98,114,1,,
2/7/2011 17:00,1,0,1,2,13.12,15.91,70,11.0014,,207,216,1,216,
2/7/2011 18:00,1,0,1,2,13.94,16.665,66,8.9981,,170,175,1,,
2/7/2011 19:00,1,0,1,2,13.12,17.425,70,,,123,128,1,,
2/7/2011 20:00,1,0,1,2,13.12,16.665,70,7.0015,,82,88,1,,
2/7/2011 21:00,1,0,1,1,13.12,17.425,70,,,75,78,1,,
2/7/2011 22:00,1,0,1,1,11.48,15.15,81,6.0032,,34,37,1,,34
2/7/2011 23:00,1,0,1,2,12.3,16.665,81,,,19,25,1,,19
2/8/2011 0:00,1,0,1,2,11.48,15.91,,,,6,10,1,10,10
2/8/2011 1:00,1,0,1,2,,15.91,87,,,4,4,1,4,4
2/8/2011 2:00,1,0,1,2,10.66,13.635,,7.0015,,1,2,1,2,2
2/8/2011 3:00,1,0,1,3,,13.635,,11.0014,,1,1,1,1,1
2/8/2011 4:00,1,0,1,1,,12.88,93,11.0014,,3,3,1,3,3
2/8/2011 5:00,1,0,1,1,,11.365,81,22.0028,,2,2,1,2,2
2/8/2011 6:00,1,0,1,1,,11.365,70,22.0028,,39,39,1,,
2/8/2011 7:00,1,0,1,1,9.84,9.85,65,27.9993,,97,100,1,,
2/8/2011 8:00,1,0,1,1,9.84,9.85,56,32.9975,,236,243,1,243,
2/8/2011 9:00,1,0,1,1,9.84,9.85,52,32.9975,,128,135,1,,128
2/8/2011 10:00,1,0,1,1,9.02,9.09,47,36.9974,,44,48,1,,
2/8/2011 11:00,1,0,1,1,9.02,9.09,47,31.0009,,49,50,1,,
2/8/2011 12:00,1,0,1,1,9.84,9.85,38,32.9975,,63,65,1,,
2/8/2011 13:00,1,0,1,2,9.84,9.85,32,30.0026,,48,50,1,,
2/8/2011 14:00,1,0,1,1,9.02,9.85,37,27.9993,,61,64,1,,
2/8/2011 15:00,1,0,1,1,9.02,9.85,35,26.0027,,45,51,1,,
2/8/2011 16:00,1,0,1,1,9.02,9.09,35,35.0008,,79,83,1,,
2/8/2011 17:00,1,0,1,1,9.02,9.09,32,39.0007,,172,176,1,,
2/8/2011 18:00,1,0,1,1,8.2,9.09,32,26.0027,,151,152,1,,
2/8/2011 19:00,1,0,1,1,6.56,6.06,40,31.0009,,100,101,1,,
2/8/2011 20:00,1,0,1,1,6.56,6.82,40,22.0028,,53,56,1,,
2/8/2011 21:00,1,0,1,1,5.74,5.305,33,31.0009,,46,54,1,,
2/8/2011 22:00,1,0,1,1,,5.305,33,23.9994,,29,29,1,,
2/8/2011 23:00,1,0,1,1,4.92,5.305,33,22.0028,,9,12,1,,9
2/9/2011 0:00,1,0,1,1,,3.79,36,23.9994,,17,17,1,,
2/9/2011 1:00,1,0,1,1,,5.305,36,15.0013,,7,7,1,7,7
2/9/2011 2:00,1,0,1,1,3.28,3.79,38,19.0012,,2,3,1,3,3
2/9/2011 3:00,1,0,1,1,,3.79,45,8.9981,,2,2,1,2,2
2/9/2011 5:00,1,0,1,1,,5.305,45,7.0015,,7,7,1,7,7
2/9/2011 6:00,1,0,1,1,,7.575,45,,,43,43,1,,
2/9/2011 7:00,1,0,1,1,2.46,5.305,49,7.0015,,95,99,1,,
2/9/2011 8:00,1,0,1,1,4.1,6.82,42,,,198,199,1,,
2/9/2011 9:00,1,0,1,1,4.92,6.82,39,11.0014,,119,123,1,,
2/9/2011 10:00,1,0,1,1,5.74,9.09,36,,,51,59,1,,
2/9/2011 11:00,1,0,1,2,5.74,7.575,43,11.0014,,40,41,1,,
2/9/2011 12:00,1,0,1,2,7.38,9.09,40,15.0013,,57,61,1,,
2/9/2011 13:00,1,0,1,1,7.38,8.335,40,16.9979,,67,69,1,,
2/9/2011 14:00,1,0,1,1,8.2,9.09,34,19.9995,,56,58,1,,
2/9/2011 15:00,1,0,1,2,8.2,9.09,34,19.0012,,61,64,1,,
2/9/2011 16:00,1,0,1,2,8.2,9.85,37,16.9979,,72,79,1,,
2/9/2011 17:00,1,0,1,2,8.2,9.85,34,16.9979,,157,166,1,,
2/9/2011 18:00,1,0,1,2,7.38,8.335,47,19.9995,,168,170,1,,
2/9/2011 19:00,1,0,1,3,5.74,6.06,86,16.9979,,87,88,1,,
2/9/2011 20:00,1,0,1,3,,7.575,86,11.0014,,84,84,1,,
2/9/2011 21:00,1,0,1,2,,7.575,86,11.0014,,83,83,1,,
2/9/2011 22:00,1,0,1,3,6.56,8.335,80,11.0014,,42,46,1,,
2/9/2011 23:00,1,0,1,3,,7.575,80,12.998,,37,37,1,,37
2/10/2011 0:00,1,0,1,3,,6.82,86,12.998,,16,16,1,,
2/10/2011 1:00,1,0,1,3,,7.575,80,8.9981,,7,7,1,7,7
2/10/2011 2:00,1,0,1,3,,7.575,80,8.9981,,3,3,1,3,3
2/10/2011 4:00,1,0,1,2,,6.82,,15.0013,,1,1,1,1,1
2/10/2011 5:00,1,0,1,2,,6.06,50,15.0013,,6,6,1,6,6
2/10/2011 6:00,1,0,1,2,,6.06,54,19.0012,,26,26,1,,26
2/10/2011 7:00,1,0,1,1,,3.79,50,27.9993,,99,99,1,,
2/10/2011 8:00,1,0,1,1,4.1,3.79,49,22.0028,,173,178,1,,
2/10/2011 9:00,1,0,1,1,4.92,5.305,42,23.9994,,121,122,1,,
2/10/2011 10:00,1,0,1,1,4.92,5.305,42,19.9995,,34,35,1,,
2/10/2011 11:00,1,0,1,1,5.74,6.06,39,23.9994,,44,45,1,,
2/10/2011 12:00,1,0,1,1,6.56,6.82,34,26.0027,,65,69,1,,
2/10/2011 13:00,1,0,1,1,7.38,8.335,29,19.9995,,59,62,1,,
2/10/2011 14:00,1,0,1,1,8.2,9.09,27,19.0012,,42,48,1,,
2/10/2011 15:00,1,0,1,1,,9.85,25,16.9979,,50,50,1,,
2/10/2011 16:00,1,0,1,1,8.2,9.09,27,19.9995,,76,80,1,,
2/10/2011 17:00,1,0,1,1,7.38,9.09,26,12.998,,159,165,1,,
2/10/2011 18:00,1,0,1,1,6.56,9.09,28,8.9981,,157,160,1,,
